# t rg re1 re2
6256 2.779224 3.748066 3.748066
6257 2.786564 3.894041 3.894041
6258 2.703520 3.369440 3.369440
6259 2.578146 4.263553 4.263553
6260 2.512974 5.548093 5.548093
6261 2.907034 7.039024 7.039024
6262 3.105421 8.385138 8.385138
6263 3.275139 7.660303 7.660303
6264 3.251387 6.635808 6.635808
6265 3.117308 6.944823 6.944823
6266 2.925205 8.255465 8.255465
6267 2.802074 8.650233 8.650233
6268 3.039420 7.933402 7.933402
6269 3.290701 8.015572 8.015572
6270 3.537427 8.862342 8.862342
6271 3.445432 8.097340 8.097340
6272 3.322127 7.785444 7.785444
6273 3.563776 8.840530 8.840530
6274 3.548430 7.521272 7.521272
6275 3.657112 7.799829 7.799829
6276 3.762918 8.042421 8.042421
6277 4.092084 9.415127 9.415127
6278 4.347047 10.309102 10.309102
6279 4.345006 10.569979 10.569979
6280 4.357231 11.784836 11.784836
6281 4.400684 10.839779 10.839779
6282 4.415096 10.685446 10.685446
6283 4.535140 7.968662 7.968662
6284 4.515555 7.903375 7.903375
6285 4.288186 8.371394 8.371394
6286 4.089779 9.706283 9.706283
6287 4.132041 11.834801 11.834801
6288 4.062645 10.149262 10.149262
6289 3.944128 9.677984 9.677984
6290 3.811343 9.091771 9.091771
6291 3.526631 9.025774 9.025774
6292 3.369970 7.955851 7.955851
6293 3.285560 8.062159 8.062159
6294 3.283643 8.544194 8.544194
6295 3.436069 9.380268 9.380268
6296 3.170649 9.006454 9.006454
6297 3.003913 9.367388 9.367388
6298 3.044300 8.992914 8.992914
6299 3.032092 8.778950 8.778950
6300 3.180127 8.491055 8.491055
6301 3.323292 8.455554 8.455554
6302 3.453820 8.481213 8.481213
6303 3.655752 9.348850 9.348850
6304 3.703461 10.948307 10.948307
6305 3.752156 9.772105 9.772105
6306 3.844529 9.010025 9.010025
6307 4.018274 9.466671 9.466671
6308 4.017020 9.186148 9.186148
6309 3.963563 9.787170 9.787170
6310 4.098286 9.976044 9.976044
6311 4.192222 11.470113 11.470113
6312 4.180542 11.213283 11.213283
6313 4.418044 12.616347 12.616347
6314 4.401572 12.989048 12.989048
6315 4.357999 13.143569 13.143569
6316 4.042012 11.969067 11.969067
6317 3.819321 12.356266 12.356266
6318 3.895759 12.408299 12.408299
6319 3.913354 11.581340 11.581340
6320 3.863365 9.285707 9.285707
6321 3.971981 9.661784 9.661784
6322 4.109885 11.134113 11.134113
6323 4.014568 11.572952 11.572952
6324 3.938359 11.548920 11.548920
6325 3.965742 10.924372 10.924372
6326 4.197342 11.823310 11.823310
6327 4.358015 11.966281 11.966281
6328 4.430593 13.517055 13.517055
6329 4.370812 14.708466 14.708466
6330 4.377971 12.932905 12.932905
6331 4.423999 12.772467 12.772467
6332 4.557250 13.102343 13.102343
6333 4.661323 15.050060 15.050060
6334 4.881285 15.533867 15.533867
6335 4.966713 15.866179 15.866179
6336 4.938502 16.147431 16.147431
6337 4.750537 15.682413 15.682413
6338 4.531750 15.039776 15.039776
6339 4.403617 13.890522 13.890522
6340 4.311808 12.252977 12.252977
6341 4.171391 10.897317 10.897317
6342 4.042241 9.463604 9.463604
6343 4.097642 9.715508 9.715508
6344 3.967128 10.089968 10.089968
6345 3.944308 10.003481 10.003481
6346 3.875696 9.739081 9.739081
6347 4.065595 10.417907 10.417907
6348 4.177307 11.044876 11.044876
6349 4.151525 12.570858 12.570858
6350 3.993706 13.013825 13.013825
6351 3.846791 11.215014 11.215014
6352 3.756348 9.987623 9.987623
6353 4.099940 10.164137 10.164137
6354 4.173946 11.200466 11.200466
6355 4.252784 11.719318 11.719318
6356 4.002216 11.311379 11.311379
6357 4.112688 11.959542 11.959542
6358 4.022212 11.779501 11.779501
6359 3.983151 12.691327 12.691327
6360 4.103467 13.880039 13.880039
6361 3.846558 12.418240 12.418240
6362 3.744381 12.207031 12.207031
6363 3.819476 11.302094 11.302094
6364 3.754454 10.778634 10.778634
6365 3.739517 11.226608 11.226608
6366 3.552781 10.876212 10.876212
6367 3.548503 11.834340 11.834340
6368 3.630331 11.559908 11.559908
6369 3.474088 11.774852 11.774852
6370 3.153336 11.038633 11.038633
6371 2.968207 8.031630 8.031630
6372 2.758925 7.492275 7.492275
6373 2.739244 7.232763 7.232763
6374 2.789801 7.580014 7.580014
6375 2.742651 7.198320 7.198320
6376 2.556584 6.295690 6.295690
6377 2.591228 5.930216 5.930216
6378 2.718540 6.008073 6.008073
6379 2.889763 7.860566 7.860566
6380 2.999260 8.214340 8.214340
6381 3.208563 8.844275 8.844275
6382 3.249739 8.969712 8.969712
6383 3.283506 9.212770 9.212770
6384 3.222623 9.363779 9.363779
6385 3.128425 8.321885 8.321885
6386 3.144442 8.319461 8.319461
6387 3.250383 9.394801 9.394801
6388 3.391159 11.343623 11.343623
6389 3.443871 12.063497 12.063497
6390 3.567995 11.989480 11.989480
6391 3.559974 11.756856 11.756856
6392 3.309347 10.548455 10.548455
6393 3.128200 9.733970 9.733970
6394 3.003593 7.945730 7.945730
6395 2.832924 7.847552 7.847552
6396 2.642775 7.194291 7.194291
6397 2.593918 5.260242 5.260242
6398 2.711363 4.607224 4.607224
6399 2.764893 4.117232 4.117232
6400 2.812064 5.284720 5.284720
6401 3.017315 7.136279 7.136279
6402 3.182854 7.926791 7.926791
6403 3.265880 8.263018 8.263018
6404 3.236466 7.698627 7.698627
6405 2.933327 6.903372 6.903372
6406 2.622250 5.661279 5.661279
6407 2.388426 4.676443 4.676443
6408 2.416028 6.483561 6.483561
6409 2.431613 5.834950 5.834950
6410 2.386772 5.226219 5.226219
6411 2.579069 5.543123 5.543123
6412 2.729150 5.965392 5.965392
6413 2.823710 4.875524 4.875524
6414 2.688792 5.578553 5.578553
6415 2.696643 4.909407 4.909407
6416 2.821375 4.873891 4.873891
6417 2.969438 5.183796 5.183796
6418 3.000477 4.754982 4.754982
6419 3.263261 5.647807 5.647807
6420 3.323564 6.726815 6.726815
6421 3.224824 5.798972 5.798972
6422 2.836623 4.250023 4.250023
6423 2.692464 3.625371 3.625371
6424 2.661889 4.697073 4.697073
6425 2.769143 6.623331 6.623331
6426 2.892806 5.728658 5.728658
6427 3.323106 7.671005 7.671005
6428 3.385352 8.275808 8.275808
6429 3.549912 9.131830 9.131830
6430 3.734965 9.308115 9.308115
6431 3.855422 9.066145 9.066145
6432 3.921585 8.442405 8.442405
6433 3.809335 7.280792 7.280792
6434 3.592769 7.397489 7.397489
6435 3.453094 7.789161 7.789161
6436 3.244539 7.245017 7.245017
6437 2.996081 7.280828 7.280828
6438 3.126093 9.117278 9.117278
6439 3.216598 10.224762 10.224762
6440 3.198910 8.354039 8.354039
6441 3.315674 9.035102 9.035102
6442 3.545078 9.489973 9.489973
6443 3.580492 9.834342 9.834342
6444 3.490996 11.667276 11.667276
6445 3.368364 10.510500 10.510500
6446 3.297618 10.453523 10.453523
6447 3.215343 8.266877 8.266877
6448 3.298353 7.327939 7.327939
6449 3.257133 7.509095 7.509095
6450 3.421947 8.300135 8.300135
6451 3.379061 6.786319 6.786319
6452 3.288148 6.562931 6.562931
6453 3.249076 5.383739 5.383739
6454 3.294183 3.993847 3.993847
6455 3.490525 5.146565 5.146565
6456 3.520701 4.552673 4.552673
6457 3.561870 5.275372 5.275372
6458 3.678134 6.990750 6.990750
6459 3.532030 7.174841 7.174841
6460 3.393345 6.863930 6.863930
6461 3.284619 7.280812 7.280812
6462 3.463339 7.775062 7.775062
6463 3.683822 7.949952 7.949952
6464 3.893761 6.967742 6.967742
6465 4.098226 7.645227 7.645227
6466 4.157108 6.899214 6.899214
6467 4.043874 6.632414 6.632414
6468 3.939134 8.562602 8.562602
6469 3.706718 7.701421 7.701421
6470 3.486792 8.048800 8.048800
6471 3.365781 7.507820 7.507820
6472 3.526099 9.592016 9.592016
6473 3.602283 9.827395 9.827395
6474 3.759046 10.068102 10.068102
6475 3.869724 11.130375 11.130375
6476 3.920192 11.932098 11.932098
6477 4.025552 11.683294 11.683294
6478 3.969299 10.209909 10.209909
6479 3.753254 9.629754 9.629754
6480 3.505438 11.011467 11.011467
6481 3.356407 10.704218 10.704218
6482 3.201546 10.271873 10.271873
6483 3.150055 9.361773 9.361773
6484 3.054846 8.786222 8.786222
6485 2.953480 9.343483 9.343483
6486 2.950375 10.550306 10.550306
6487 3.009640 9.912874 9.912874
6488 3.028576 8.510130 8.510130
6489 2.969095 6.856744 6.856744
6490 3.119656 6.703260 6.703260
6491 3.316106 9.267390 9.267390
6492 3.758924 12.192406 12.192406
6493 3.975853 13.354727 13.354727
6494 4.242813 14.020702 14.020702
6495 4.417438 12.805454 12.805454
6496 4.380164 14.096328 14.096328
6497 4.170161 13.476575 13.476575
6498 3.991712 11.918255 11.918255
6499 3.770644 10.763086 10.763086
6500 3.680913 11.073363 11.073363
6501 3.856292 12.456745 12.456745
6502 3.999675 13.865721 13.865721
6503 3.975598 12.601666 12.601666
6504 3.948978 11.389232 11.389232
6505 4.111310 10.920825 10.920825
6506 4.104936 10.756987 10.756987
6507 4.054892 9.362019 9.362019
6508 3.770761 6.851807 6.851807
6509 3.213766 6.183792 6.183792
6510 2.980429 4.516995 4.516995
6511 2.970428 4.285063 4.285063
6512 3.082333 5.514387 5.514387
6513 2.991621 5.984140 5.984140
6514 2.887949 6.157297 6.157297
6515 2.856651 7.648439 7.648439
6516 2.931273 7.850951 7.850951
6517 3.053051 7.783348 7.783348
6518 3.253243 5.130737 5.130737
6519 3.464816 5.742006 5.742006
6520 3.361031 5.010916 5.010916
6521 3.541646 5.684722 5.684722
6522 3.554272 6.347246 6.347246
6523 3.268624 5.301707 5.301707
6524 3.179249 3.960656 3.960656
6525 3.241300 2.780512 2.780512
6526 3.242751 3.412544 3.412544
6527 3.228211 4.044156 4.044156
6528 3.192575 4.716489 4.716489
6529 3.421326 7.038579 7.038579
6530 3.659000 9.490961 9.490961
6531 3.916066 10.679489 10.679489
6532 4.324027 10.112275 10.112275
6533 4.569173 10.409002 10.409002
6534 4.680907 12.394345 12.394345
6535 4.549203 12.526831 12.526831
6536 4.271013 11.734835 11.734835
6537 4.292975 11.953501 11.953501
6538 4.341121 12.461459 12.461459
6539 4.170546 11.416104 11.416104
6540 4.064392 9.124770 9.124770
6541 4.129943 10.222203 10.222203
6542 3.970740 8.750225 8.750225
6543 3.842005 6.396180 6.396180
6544 3.938104 6.871615 6.871615
6545 3.942792 7.893208 7.893208
6546 4.222745 9.407270 9.407270
6547 4.321514 10.009726 10.009726
6548 4.285418 9.286934 9.286934
6549 4.446824 10.209199 10.209199
6550 4.448413 11.348433 11.348433
6551 4.613176 11.188226 11.188226
6552 4.716956 11.623592 11.623592
6553 4.797009 13.034415 13.034415
6554 4.728326 14.221492 14.221492
6555 4.728250 13.415934 13.415934
6556 4.722674 13.677479 13.677479
6557 4.592592 13.562228 13.562228
6558 4.470840 11.717929 11.717929
6559 4.429341 10.463923 10.463923
6560 4.402813 11.168798 11.168798
6561 4.548309 10.409099 10.409099
6562 4.556542 9.675962 9.675962
6563 4.462413 9.533980 9.533980
6564 4.237058 9.944256 9.944256
6565 4.012823 10.632314 10.632314
6566 3.889886 9.088005 9.088005
6567 3.718927 8.712849 8.712849
6568 3.638234 9.342050 9.342050
6569 3.498277 9.007286 9.007286
6570 3.370854 8.164773 8.164773
6571 3.440627 7.726527 7.726527
6572 3.381187 8.081682 8.081682
6573 3.471848 8.462698 8.462698
6574 3.675383 9.446482 9.446482
6575 3.760703 10.661456 10.661456
6576 3.684574 10.434515 10.434515
6577 3.656342 11.214545 11.214545
6578 3.733821 12.231164 12.231164
6579 3.925061 11.486413 11.486413
6580 4.139665 11.810498 11.810498
6581 4.360504 12.501245 12.501245
6582 4.304688 12.207484 12.207484
6583 4.464453 12.196655 12.196655
6584 4.349042 12.495874 12.495874
6585 4.376265 13.021181 13.021181
6586 4.502989 12.701033 12.701033
6587 4.505621 12.427260 12.427260
6588 4.670242 13.216253 13.216253
6589 4.905890 14.325250 14.325250
6590 4.743506 12.949585 12.949585
6591 4.782653 14.505980 14.505980
6592 4.939175 14.957082 14.957082
6593 4.752478 14.516724 14.516724
6594 4.554059 14.250674 14.250674
6595 4.655507 14.192398 14.192398
6596 4.698015 14.471462 14.471462
6597 4.609624 14.111925 14.111925
6598 4.287801 12.843309 12.843309
6599 3.891198 10.084762 10.084762
6600 3.627794 9.254296 9.254296
6601 3.748593 9.240231 9.240231
6602 3.772092 9.427862 9.427862
6603 3.666237 10.007521 10.007521
6604 3.784353 11.000323 11.000323
6605 3.977419 11.368643 11.368643
6606 4.093694 11.788135 11.788135
6607 3.967888 10.446585 10.446585
6608 4.004315 10.252213 10.252213
6609 4.099265 11.664623 11.664623
6610 4.176211 13.843611 13.843611
6611 4.204951 14.745609 14.745609
6612 4.160141 13.874045 13.874045
6613 3.955458 12.308064 12.308064
6614 3.985161 12.926159 12.926159
6615 3.848088 10.578590 10.578590
6616 3.882680 10.869522 10.869522
6617 3.983676 11.287348 11.287348
6618 3.909409 11.160902 11.160902
6619 3.888635 12.257217 12.257217
6620 3.964795 11.957918 11.957918
6621 4.135425 13.187194 13.187194
6622 4.541672 14.519239 14.519239
6623 4.594031 15.410248 15.410248
6624 4.585795 14.610662 14.610662
6625 4.647996 14.489277 14.489277
6626 4.561315 14.259840 14.259840
6627 4.604916 13.189361 13.189361
6628 4.555349 12.341810 12.341810
6629 4.445845 10.753288 10.753288
6630 4.171890 9.452692 9.452692
6631 3.854776 8.587208 8.587208
6632 3.689163 8.205863 8.205863
6633 3.545294 8.089866 8.089866
6634 3.570907 8.437907 8.437907
6635 3.422583 7.940600 7.940600
6636 3.448595 9.224377 9.224377
6637 3.563151 9.988041 9.988041
6638 3.710091 10.088696 10.088696
6639 3.739664 10.777295 10.777295
6640 3.759021 11.656570 11.656570
6641 3.733648 10.441509 10.441509
6642 3.642475 9.677770 9.677770
6643 3.609022 9.742085 9.742085
6644 3.500873 9.329112 9.329112
6645 3.555557 8.643534 8.643534
6646 3.687178 8.573033 8.573033
6647 3.570327 10.176225 10.176225
6648 3.486539 10.429481 10.429481
6649 3.512159 11.605232 11.605232
6650 3.715151 11.483977 11.483977
6651 3.754607 11.967401 11.967401
6652 3.826938 11.826544 11.826544
6653 3.991795 12.094549 12.094549
6654 3.942912 10.070801 10.070801
6655 3.900857 10.756103 10.756103
6656 3.891606 10.382849 10.382849
6657 3.928143 11.202334 11.202334
6658 4.031940 11.173744 11.173744
6659 4.214668 12.824912 12.824912
6660 4.255672 13.303002 13.303002
6661 4.170277 12.128547 12.128547
6662 3.978752 12.084049 12.084049
6663 4.057846 11.369990 11.369990
6664 3.810579 9.485568 9.485568
6665 3.765777 8.513352 8.513352
6666 3.684911 7.699660 7.699660
6667 3.630828 7.344635 7.344635
6668 3.447673 6.728470 6.728470
6669 3.331826 6.745494 6.745494
6670 3.363833 6.706844 6.706844
6671 3.415547 7.115582 7.115582
6672 3.403309 6.474308 6.474308
6673 3.500304 6.188759 6.188759
6674 3.417509 6.493205 6.493205
6675 3.439252 5.657870 5.657870
6676 3.674132 6.082899 6.082899
6677 3.646351 5.357716 5.357716
6678 3.334775 5.485457 5.485457
6679 3.270855 6.187939 6.187939
6680 3.307965 6.190377 6.190377
6681 3.406769 7.752297 7.752297
6682 3.444998 7.070041 7.070041
6683 3.473228 7.867780 7.867780
6684 3.441527 7.529309 7.529309
6685 3.333695 7.605422 7.605422
6686 3.281453 7.295776 7.295776
6687 3.258274 5.406314 5.406314
6688 3.213901 7.013446 7.013446
6689 3.130553 8.985877 8.985877
6690 2.984968 7.218462 7.218462
6691 2.854068 6.270236 6.270236
6692 2.782126 5.765196 5.765196
6693 2.663039 4.548568 4.548568
6694 2.672085 3.603638 3.603638
6695 2.705844 4.475154 4.475154
6696 3.048470 5.888252 5.888252
6697 3.379923 6.332257 6.332257
6698 3.307430 7.507251 7.507251
6699 3.418968 7.823831 7.823831
6700 3.163864 7.237562 7.237562
6701 3.192118 9.099588 9.099588
6702 3.546319 10.798117 10.798117
6703 3.787482 10.556093 10.556093
6704 3.850562 9.741988 9.741988
6705 3.975649 10.499018 10.499018
6706 3.940424 10.552934 10.552934
6707 4.073011 10.826326 10.826326
6708 4.110774 11.391292 11.391292
6709 4.058739 11.195791 11.195791
6710 4.114341 12.048762 12.048762
6711 4.022339 10.456559 10.456559
6712 4.142162 10.364899 10.364899
6713 4.228984 10.297829 10.297829
6714 4.192100 10.935224 10.935224
6715 4.256245 10.356969 10.356969
6716 4.318122 11.464761 11.464761
6717 4.276278 11.643863 11.643863
6718 4.104626 9.951925 9.951925
6719 4.037338 9.807861 9.807861
6720 3.966926 9.863573 9.863573
6721 3.976423 11.270231 11.270231
6722 3.984579 11.802017 11.802017
6723 4.151060 11.765868 11.765868
6724 4.338354 12.376478 12.376478
6725 4.304519 12.627400 12.627400
6726 3.951661 12.703894 12.703894
6727 3.773668 11.201616 11.201616
6728 3.632591 9.768356 9.768356
6729 3.604695 8.345890 8.345890
6730 3.525365 7.293550 7.293550
6731 3.633392 8.304836 8.304836
6732 3.670172 9.636178 9.636178
6733 3.746186 8.646026 8.646026
6734 3.930268 10.197640 10.197640
6735 4.118275 9.827943 9.827943
6736 4.070640 10.564355 10.564355
6737 4.014124 12.486834 12.486834
6738 3.927427 11.238548 11.238548
6739 4.075436 11.131441 11.131441
6740 4.237232 12.830421 12.830421
6741 4.427700 14.355722 14.355722
6742 4.390814 13.451479 13.451479
6743 4.188049 13.284211 13.284211
6744 3.790778 12.866393 12.866393
6745 3.384033 10.784195 10.784195
6746 3.333608 11.300499 11.300499
6747 3.342920 11.078266 11.078266
6748 3.230292 10.612677 10.612677
6749 3.151017 10.395763 10.395763
6750 3.038000 9.264781 9.264781
6751 3.118681 9.779004 9.779004
6752 3.113364 10.750032 10.750032
6753 3.184953 10.683482 10.683482
6754 3.101725 9.986299 9.986299
6755 3.119793 10.765753 10.765753
6756 3.043577 8.693449 8.693449
6757 3.029123 9.196161 9.196161
6758 3.286495 9.605764 9.605764
6759 3.372664 10.885574 10.885574
6760 3.368812 11.914645 11.914645
6761 3.260248 10.304299 10.304299
6762 3.422173 10.160542 10.160542
6763 3.256813 9.701559 9.701559
6764 3.161840 9.179508 9.179508
6765 3.395546 9.119530 9.119530
6766 3.614722 8.077079 8.077079
6767 3.568691 8.220609 8.220609
6768 3.484264 7.255682 7.255682
6769 3.346122 6.062088 6.062088
6770 3.173829 7.056426 7.056426
6771 3.141811 6.187593 6.187593
6772 3.104164 5.495078 5.495078
6773 3.145967 5.903450 5.903450
6774 3.176063 7.633256 7.633256
6775 3.069260 6.594944 6.594944
6776 2.726770 4.716611 4.716611
6777 2.616141 4.061218 4.061218
6778 2.508032 3.371244 3.371244
6779 2.298247 3.225035 3.225035
6780 2.381654 3.369576 3.369576
6781 2.664023 3.987557 3.987557
6782 2.674804 3.153662 3.153662
6783 2.546757 1.629844 1.629844
6784 2.391201 2.020444 2.020444
6785 2.408761 2.863481 2.863481
6786 2.623754 3.983211 3.983211
6787 2.632171 3.797004 3.797004
6788 2.494698 2.821904 2.821904
6789 2.635621 3.846229 3.846229
6790 2.987566 5.122181 5.122181
6791 3.278370 6.804072 6.804072
6792 3.465500 7.079522 7.079522
6793 3.574179 6.446085 6.446085
6794 3.768411 8.774225 8.774225
6795 3.755295 8.869734 8.869734
6796 3.663795 6.092700 6.092700
6797 3.907208 7.674875 7.674875
6798 4.088035 6.734773 6.734773
6799 3.989778 6.158972 6.158972
6800 4.013510 6.636018 6.636018
6801 3.819251 7.166933 7.166933
6802 3.427091 8.007433 8.007433
6803 3.208659 7.070149 7.070149
6804 2.997107 6.189246 6.189246
6805 3.161323 7.023500 7.023500
6806 3.146535 7.528594 7.528594
6807 3.218206 8.681862 8.681862
6808 3.303678 9.537322 9.537322
6809 3.169134 9.329457 9.329457
6810 2.926510 9.262159 9.262159
6811 2.739237 8.952295 8.952295
6812 2.644768 8.756481 8.756481
6813 2.949285 7.895735 7.895735
6814 3.185680 7.677098 7.677098
6815 3.266172 8.609409 8.609409
6816 3.319554 8.954041 8.954041
6817 3.261508 8.519330 8.519330
6818 3.215523 8.110731 8.110731
6819 3.266059 7.993226 7.993226
6820 3.068144 6.837796 6.837796
6821 3.257915 6.327286 6.327286
6822 3.087483 6.078274 6.078274
6823 2.843345 5.550519 5.550519
6824 2.909232 5.967515 5.967515
6825 3.030525 5.234233 5.234233
6826 2.996575 4.354366 4.354366
6827 2.936050 5.843128 5.843128
6828 2.916916 7.036036 7.036036
6829 2.998871 8.489596 8.489596
6830 3.053880 9.621302 9.621302
6831 3.181532 10.181435 10.181435
6832 3.297814 9.801969 9.801969
6833 3.307055 9.040656 9.040656
6834 3.642769 11.290597 11.290597
6835 4.018018 11.939718 11.939718
6836 4.212265 11.838213 11.838213
6837 4.192592 12.185518 12.185518
6838 4.113076 13.130856 13.130856
6839 4.137396 13.559234 13.559234
6840 4.143033 13.317932 13.317932
6841 4.039435 11.741763 11.741763
6842 4.005630 11.694687 11.694687
6843 4.075280 12.020312 12.020312
6844 4.369484 13.812238 13.812238
6845 4.493489 14.759782 14.759782
6846 4.446386 12.282011 12.282011
6847 4.547655 13.711175 13.711175
6848 4.594221 13.418044 13.418044
6849 4.647863 13.498125 13.498125
6850 4.663305 14.089277 14.089277
6851 4.684189 13.749383 13.749383
6852 4.813469 14.472350 14.472350
6853 5.019824 15.493962 15.493962
